iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.002489218,0.0876953125,0.1,-1.4810195483267308,0.5006025433540344,5e-05,1045.9920654296875,1180,-0.0018190215952927247,707.6989887237548
0,0,0,0,0,0,0.0016475571,0.09697265625,0.1,-1.4730310086160898,0.4973222613334656,5e-05,535.0469970703125,1190,-0.0018304469471331687,797.8996846675873
0,0,0,0,0,0,0.0011075637,0.10029296875,0.1,-1.489276012033224,0.5253988206386566,5e-05,266.61956787109375,1200,-0.0005502374682691879,716.854084777832
0,0,0,0,0,0,0.0024003102,0.1025390625,0.1,-1.4543910264968871,0.5985920131206512,5e-05,386.7030029296875,1210,-0.0014974663012253587,849.9614013671875
0,0,0,0,0,0,0.0027132095,0.101953125,0.1,-1.453971129283309,0.5642311275005341,5e-05,813.9293212890625,1220,0.0003658307934529148,694.8516581058502
0,0,0,0,0,0,0.0009910585,0.09638671875,0.1,-1.460058308020234,0.6105984747409821,5e-05,425.29156494140625,1230,-0.0004099820725969039,797.4119961261749
0,0,0,0,0,0,0.0024513975,0.094140625,0.1,-1.4762938715517522,0.6149204969406128,5e-05,346.65618896484375,1240,0.0006698137120110914,629.1478853464126
0,0,0,0,0,0,0.0011133342,0.0814453125,0.1,-1.441412490233779,0.647752046585083,5e-05,1055.4078369140625,1250,-0.0003277891519246623,800.8018253326416
0,0,0,0,0,0,0.0018307618,0.0806640625,0.1,-1.4516074124723672,0.6505166292190552,5e-05,625.7064819335938,1260,-8.142461301758885e-05,738.8769265174866
0,0,0,0,0,0,0.002135831,0.1189453125,0.1,-1.4603883218020202,0.6060307621955872,5e-05,266.5538330078125,1270,-0.0008861365364282392,685.6988358020783
0,0,0,0,0,0,0.0019269527,0.07294921875,0.1,-1.4461336195468903,0.617937833070755,5e-05,631.7597045898438,1280,0.0006269486868404784,633.1518635749817
